participant,presentationnum,verb,condition,item,targword,question,yesno,list,version,index,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,BILLY,BILLY,4,0.339,0,0.339,1.42925170068,118.589,133.73,0.245,100.01,0.090,105.759,111.786,125.806,123.487,75.346,83.857
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,IS,IS,2,0.110,0,0.110,1.76848072562,112.636,116.56,0.012,108.68,0.075,116.182,113.062,109.546,109.671,78.270,81.428
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,sp,sp,1,0.030,0,0.030,1.87823129252,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,67.368,69.218
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,KISSING,KISSING,5,0.379,0,0.379,1.90816326531,116.139,141.99,0.257,100.26,0.377,--undefined--,116.875,129.648,106.217,74.459,84.287
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,ANDY,ANDY,4,0.539,0,0.539,2.2873015873,102.384,149.96,0.321,68.59,0.302,97.374,89.185,114.456,132.372,68.644,80.866
A34SCRE20A7XV5,57,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,2,sp,sp,0,0.329,0,0.329,2.82607709751,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.545,24.498
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.768,0,0.768,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.387,30.444
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.519,0,0.519,0.780725623583,110.116,136.71,0.027,91.60,0.462,125.234,115.551,97.432,100.269,74.963,84.986
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.279,0,0.279,1.29954648526,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.197,27.390
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,SANDY,SANDY,5,0.798,0,0.798,1.57891156463,114.469,138.33,0.281,75.07,0.614,133.888,129.802,92.076,75.132,65.365,84.535
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.040,0,0.040,2.37709750567,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,39.795,60.298
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.170,0,0.170,2.41700680272,97.927,107.60,0.016,89.10,0.122,106.407,100.326,91.154,91.624,75.442,80.865
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,PULLING,PULLING,5,0.389,0,0.389,2.58662131519,95.258,130.66,0.109,78.19,0.093,87.281,108.253,94.118,84.739,71.942,83.557
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,TORI,TORI,4,0.549,0,0.549,2.97573696145,92.841,126.13,0.080,76.74,0.405,106.270,87.830,78.065,88.026,62.676,83.857
A34SCRE20A7XV5,60,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.180,0,0.180,3.52448979592,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.133,13.994
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.798,0,0.798,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.459,37.925
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.579,0,0.579,0.810657596372,111.937,157.61,0.425,67.66,0.444,125.655,106.747,124.493,89.097,72.781,85.464
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.040,0,0.040,1.38934240363,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.792,33.538
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,DORY,DORY,4,0.439,0,0.439,1.42925170068,128.685,144.52,0.338,101.10,0.161,--undefined--,113.126,133.189,137.463,68.058,84.896
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.120,0,0.120,1.86825396825,110.446,125.04,0,97.87,0.098,122.449,114.400,105.224,98.549,80.210,82.379
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.030,0,0.030,1.98798185941,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,66.766,70.734
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,POKING,POKING,5,0.419,0,0.419,2.0179138322,106.045,132.03,0.272,89.45,0.419,124.216,111.197,108.660,98.206,72.352,85.178
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,DONNY,DONNY,4,0.609,0,0.609,2.43696145125,98.650,107.95,0.118,75.13,0.333,103.019,98.818,78.223,--undefined--,68.151,84.787
A34SCRE20A7XV5,63,ItemDory,Patient,Poke,ISDORYPOKINGMANDY,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.339,0,0.339,3.04557823129,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.114,20.539
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.878,0,0.878,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.590,41.299
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.539,0,0.539,0.890476190476,119.354,154.39,0.293,70.87,0.266,136.404,110.035,120.683,94.591,70.136,85.981
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.060,0,0.060,1.42925170068,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.629,30.291
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,SANDY,SANDY,5,0.399,0,0.399,1.48911564626,128.191,143.44,0.132,110.17,0.399,--undefined--,135.016,132.301,119.122,77.063,84.650
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.190,0,0.190,1.88820861678,96.579,110.17,0,83.74,0.143,106.102,97.628,89.217,87.835,76.636,80.968
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,PULLING,PULLING,5,0.479,0,0.479,2.07777777778,107.925,150.77,0.133,78.60,0.473,92.223,142.951,102.157,82.183,73.379,84.937
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,TORI,TORI,4,0.599,0,0.599,2.5566893424,108.069,143.84,0.387,77.22,0.224,97.740,84.419,135.560,--undefined--,60.879,82.272
A34SCRE20A7XV5,66,ItemSandy,Verb,Pull,ISSANDYPUSHINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.459,0,0.459,3.15532879819,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.392,31.311
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,sp,sp,1,0.938,0,0.938,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.367,21.637
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,YES,YES,3,0.509,0,0.509,0.950340136054,125.449,173.29,0.033,77.16,0.227,141.743,104.329,137.096,--undefined--,68.830,85.409
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,sp,sp,1,0.130,0,0.130,1.45918367347,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.998,36.417
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,BONNIE,BONNIE,4,0.369,0,0.369,1.58888888889,113.748,118.12,0.178,97.54,0.064,102.300,113.454,115.884,116.028,75.480,83.641
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,IS,IS,2,0.150,0,0.150,1.95804988662,107.836,115.65,0.011,96.75,0.096,115.067,108.738,99.156,--undefined--,76.382,82.000
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,KICKING,KICKING,5,0.409,0,0.409,2.10770975057,121.683,185.29,0.112,98.10,0.195,165.464,128.900,117.652,111.057,71.673,82.910
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,LAURIE,LAURIE,4,0.579,0,0.579,2.51678004535,91.351,107.04,0,75.44,0.326,100.850,87.973,77.165,76.312,68.631,83.725
A34SCRE20A7XV5,69,ItemBonnie,YesControl,Kick,ISBONNIEKICKINGLAURIE,yes,ListC,VersionC,nonrhyming,2,sp,sp,0,0.469,0,0.469,3.09546485261,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.163,44.419
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.788,0,0.788,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.580,41.605
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.559,0,0.559,0.800680272109,101.657,125.10,0.020,76.20,0.380,120.592,101.993,81.496,90.137,70.811,84.017
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.200,0,0.200,1.35941043084,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.367,31.480
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,BILLY,BILLY,4,0.519,0,0.519,1.5589569161,102.996,123.86,0.203,83.81,0.492,101.035,117.254,101.291,89.429,69.819,82.926
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.160,0,0.160,2.07777777778,87.771,94.13,0.023,81.66,0.138,92.367,89.666,87.463,82.106,69.456,74.551
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.040,0,0.040,2.23741496599,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,62.076,66.134
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,KISSING,KISSING,5,0.399,0,0.399,2.27732426304,99.887,123.45,0.104,86.06,0.188,123.453,99.948,111.928,98.337,70.001,80.495
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,ANDY,ANDY,4,0.569,0,0.569,2.67641723356,85.157,95.55,0.011,75.34,0.395,91.206,82.803,80.603,--undefined--,61.239,74.504
A34SCRE20A7XV5,6,ItemBilly,Agent,Kiss,ISWILLYKISSINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.369,0,0.369,3.24512471655,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.935,38.643
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.908,0,0.908,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.560,47.262
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.409,0,0.409,0.920408163265,107.232,162.19,0.014,75.02,0.374,138.323,125.449,88.029,77.079,79.107,85.897
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,SANDY,SANDY,5,0.419,0,0.419,1.32947845805,125.821,135.65,0.309,116.86,0.419,--undefined--,123.449,126.260,127.403,77.221,83.080
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.140,0,0.140,1.7485260771,102.990,116.86,0,87.65,0.140,114.304,105.516,98.749,93.393,78.362,82.102
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,PULLING,PULLING,5,0.399,0,0.399,1.88820861678,101.918,121.49,0.127,84.13,0.387,87.081,114.814,102.858,91.835,72.293,84.180
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,TORI,TORI,4,0.698,0,0.698,2.2873015873,112.189,140.97,0.496,75.18,0.397,110.764,114.897,108.052,--undefined--,64.383,84.144
A34SCRE20A7XV5,70,ItemSandy,Patient,Pull,ISSANDYPULLINGLONNIE,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.539,0,0.539,2.98571428571,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.844,41.996
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.619,0,0.619,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.598,22.208
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,YES,YES,3,0.499,0,0.499,0.631065759637,110.437,141.87,0.031,75.59,0.301,135.737,99.937,83.967,--undefined--,67.438,84.662
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.130,0,0.130,1.12993197279,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.852,38.368
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,BILLY,BILLY,4,0.329,0,0.329,1.25963718821,116.182,121.37,0.246,101.12,0.073,101.618,115.680,118.028,117.451,71.384,83.727
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,IS,IS,2,0.120,0,0.120,1.58888888889,111.792,115.92,0.020,104.23,0.103,115.626,113.488,110.298,105.260,78.240,81.189
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.030,0,0.030,1.70861678005,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,64.112,65.556
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,KISSING,KISSING,5,0.429,0,0.429,1.73854875283,113.767,136.31,0.110,102.54,0.202,134.098,115.273,116.163,110.240,73.237,84.387
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,ANDY,ANDY,4,0.569,0,0.569,2.16757369615,90.624,104.63,0,75.05,0.345,100.688,86.637,80.601,89.407,66.635,80.262
A34SCRE20A7XV5,71,ItemBilly,YesControl,Lift,ISBILLYKISSINGANDY,yes,ListC,VersionC,nonrhyming,3,sp,sp,0,0.459,0,0.459,2.73628117914,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.900,28.586
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.768,0,0.768,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.238,45.519
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.539,0,0.539,0.780725623583,104.106,141.93,0.020,93.18,0.262,119.650,99.555,96.547,101.367,76.247,85.437
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.150,0,0.150,1.31950113379,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.007,39.749
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,SANDY,SANDY,5,0.698,0,0.698,1.46916099773,118.142,156.38,0.532,77.42,0.602,136.736,130.712,104.537,109.631,69.432,85.747
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.060,0,0.060,2.16757369615,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.079,17.554
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.190,0,0.190,2.22743764172,96.789,114.63,0.044,82.49,0.164,114.399,104.842,92.233,85.165,69.946,81.554
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,PULLING,PULLING,5,0.359,0,0.359,2.41700680272,91.721,117.57,0.096,79.57,0.351,98.750,103.956,85.839,83.036,72.484,83.419
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,TORI,TORI,4,0.519,0,0.519,2.77619047619,90.616,131.13,0.045,75.13,0.255,103.025,88.417,80.146,80.051,64.853,82.078
A34SCRE20A7XV5,72,ItemSandy,Agent,Pull,ISMANDYPULLINGTORI,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.319,0,0.319,3.29501133787,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.129,16.091
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.988,0,0.988,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.680,39.884
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,NO,NO,2,0.499,0,0.499,1.00022675737,97.579,123.48,0.023,78.87,0.277,118.735,101.638,81.247,89.874,74.035,84.743
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.279,0,0.279,1.49909297052,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,19.854,32.982
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,DORY,DORY,4,0.688,0,0.688,1.77845804989,118.057,136.63,0.507,74.99,0.405,112.614,128.595,107.328,133.969,66.200,85.446
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,sp,sp,1,0.100,0,0.100,2.46689342404,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.221,40.318
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,IS,IS,2,0.170,0,0.170,2.56666666667,96.439,110.87,0.037,83.77,0.114,109.109,101.408,86.494,84.946,73.255,79.534
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,POKING,POKING,5,0.369,0,0.369,2.73628117914,100.064,147.75,0.057,86.79,0.187,128.930,100.822,91.228,88.861,70.163,83.296
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,DONNY,DONNY,4,0.509,0,0.509,3.10544217687,94.424,139.44,0.256,75.06,0.378,84.460,95.485,118.398,75.117,62.114,75.105
A34SCRE20A7XV5,74,ItemDory,Agent,Poke,ISCOREYPOKINGDONNY,no,ListC,VersionC,nonrhyming,2,sp,sp,0,0.469,0,0.469,3.61428571429,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.411,30.526
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.848,0,0.848,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.268,60.868
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,NO,NO,2,0.569,0,0.569,0.860544217687,108.292,121.83,0.095,86.56,0.472,118.578,108.135,102.302,98.217,74.744,85.644
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.140,0,0.140,1.42925170068,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.138,26.976
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,BONNIE,BONNIE,4,0.369,0,0.369,1.56893424036,118.977,132.97,0.283,95.21,0.077,104.353,115.163,123.592,127.405,77.414,84.440
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,IS,IS,2,0.130,0,0.130,1.9380952381,107.471,119.00,0,99.77,0.100,115.564,107.812,101.943,99.968,78.377,81.713
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,1,0.040,0,0.040,2.06780045351,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,66.837,69.440
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,KICKING,KICKING,5,0.379,0,0.379,2.10770975057,107.340,127.11,0.107,88.41,0.185,112.897,114.421,111.019,97.470,70.660,83.101
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,LAURIE,LAURIE,4,0.639,0,0.639,2.48684807256,104.188,138.43,0.501,75.34,0.396,99.217,107.161,97.099,131.859,71.094,84.580
A34SCRE20A7XV5,77,ItemBonnie,Patient,Kick,ISBONNIEKICKINGANDY,no,ListC,VersionC,nonrhyming,1,sp,sp,0,0.439,0,0.439,3.1253968254,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.737,39.973
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.758,0,0.758,0.0124716553288,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.134,23.167
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,YES,YES,3,0.529,0,0.529,0.77074829932,128.753,159.70,0.030,79.92,0.214,140.563,116.173,133.519,--undefined--,67.554,84.609
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,sp,sp,1,0.229,0,0.229,1.29954648526,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.932,37.641
A34SCRE20A7XV5,78,ItemSandy,YesControl,Pull,ISSANDYPULLINGTORI,yes,ListC,VersionC,nonrhyming,3,SANDY,SANDY,5,0.429,0,0.429,1.52902494331,112.262,127.18,0.172,107.45,0.429,--undefined--,117.593,111.451,110.701,73.969,82.605
