"","presentationnum","participant","verb","condition","word","word_num","duration","meanIntensity","meanpit"
"6185",40,"AJW3PL5UDH4BP","ItemSandy","Patient","TORI",6,0.519,"57.970","87.820"
"6186",40,"AJW3PL5UDH4BP","ItemSandy","Patient","sp",7,0.459,"51.512","--undefined--"
"6187",44,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",1,0.629,"40.101","87.289"
"6188",44,"AJW3PL5UDH4BP","ItemBilly","Agent","NO",2,0.359,"64.952","81.064"
"6189",44,"AJW3PL5UDH4BP","ItemBilly","Agent","BILLY",3,0.329,"68.493","89.242"
"6190",44,"AJW3PL5UDH4BP","ItemBilly","Agent","IS",4,0.17,"61.493","83.322"
"6191",44,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",5,0.02,"67.691","81.947"
"6192",44,"AJW3PL5UDH4BP","ItemBilly","Agent","KISSING",6,0.419,"65.224","78.752"
"6193",44,"AJW3PL5UDH4BP","ItemBilly","Agent","ANDY",7,0.459,"56.354","92.540"
"6194",44,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",8,0.758,"52.602","75.578"
"6195",47,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",1,0.439,"36.247","93.095"
"6196",47,"AJW3PL5UDH4BP","ItemBilly","Verb","NO",2,0.319,"65.262","82.046"
"6197",47,"AJW3PL5UDH4BP","ItemBilly","Verb","BILLY",3,0.369,"66.360","78.325"
"6198",47,"AJW3PL5UDH4BP","ItemBilly","Verb","IS",4,0.11,"58.620","--undefined--"
"6199",47,"AJW3PL5UDH4BP","ItemBilly","Verb","KISSING",5,0.449,"66.483","79.646"
"6200",47,"AJW3PL5UDH4BP","ItemBilly","Verb","ANDY",6,0.469,"55.081","82.379"
"6201",47,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",7,0.329,"41.292","--undefined--"
"6202",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","sp",1,0.529,"36.964","81.398"
"6203",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","YES",2,0.409,"67.390","80.333"
"6204",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","SANDY",3,0.309,"64.396","86.171"
"6205",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","IS",4,0.19,"52.678","93.090"
"6206",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","PULLING",5,0.389,"62.362","89.429"
"6207",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","TORI",6,0.479,"59.487","93.266"
"6208",49,"AJW3PL5UDH4BP","ItemSandy","YesControl","sp",7,0.459,"52.796","93.197"
"6209",50,"AJW3PL5UDH4BP","ItemBilly","Patient","sp",1,0.529,"39.582","97.055"
"6210",50,"AJW3PL5UDH4BP","ItemBilly","Patient","NO",2,0.309,"66.722","84.919"
"6211",50,"AJW3PL5UDH4BP","ItemBilly","Patient","BILLY",3,0.309,"68.110","85.712"
"6212",50,"AJW3PL5UDH4BP","ItemBilly","Patient","IS",4,0.09,"56.942","--undefined--"
"6213",50,"AJW3PL5UDH4BP","ItemBilly","Patient","sp",5,0.03,"65.073","89.525"
"6214",50,"AJW3PL5UDH4BP","ItemBilly","Patient","KISSING",6,0.449,"66.650","83.216"
"6215",50,"AJW3PL5UDH4BP","ItemBilly","Patient","ANDY",7,0.429,"54.966","90.637"
"6216",50,"AJW3PL5UDH4BP","ItemBilly","Patient","sp",8,0.579,"42.432","--undefined--"
"6217",52,"AJW3PL5UDH4BP","ItemDory","YesControl","sp",1,0.509,"40.798","112.916"
"6218",52,"AJW3PL5UDH4BP","ItemDory","YesControl","YES",2,0.369,"66.528","78.049"
"6219",52,"AJW3PL5UDH4BP","ItemDory","YesControl","DORY",3,0.299,"64.726","81.108"
"6220",52,"AJW3PL5UDH4BP","ItemDory","YesControl","IS",4,0.14,"49.456","83.556"
"6221",52,"AJW3PL5UDH4BP","ItemDory","YesControl","POKING",5,0.429,"60.433","78.793"
"6222",52,"AJW3PL5UDH4BP","ItemDory","YesControl","DONNY",6,0.439,"51.578","81.839"
"6223",52,"AJW3PL5UDH4BP","ItemDory","YesControl","sp",7,0.439,"35.373","--undefined--"
"6224",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","sp",1,0.659,"41.366","123.232"
"6225",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","NO",2,0.309,"63.881","80.150"
"6226",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","BONNIE",3,0.379,"67.340","83.102"
"6227",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","IS",4,0.14,"59.384","82.261"
"6228",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","KICKING",5,0.439,"61.524","79.140"
"6229",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","LAURIE",6,0.409,"52.011","89.137"
"6230",55,"AJW3PL5UDH4BP","ItemBonnie","Agent","sp",7,0.569,"34.205","--undefined--"
"6231",56,"AJW3PL5UDH4BP","ItemDory","Patient","sp",1,0.639,"37.961","80.348"
"6232",56,"AJW3PL5UDH4BP","ItemDory","Patient","NO",2,0.229,"65.393","77.059"
"6233",56,"AJW3PL5UDH4BP","ItemDory","Patient","DORY",3,0.369,"65.550","79.816"
"6234",56,"AJW3PL5UDH4BP","ItemDory","Patient","IS",4,0.11,"53.792","81.986"
"6235",56,"AJW3PL5UDH4BP","ItemDory","Patient","sp",5,0.02,"68.361","80.274"
"6236",56,"AJW3PL5UDH4BP","ItemDory","Patient","POKING",6,0.429,"62.363","82.940"
"6237",56,"AJW3PL5UDH4BP","ItemDory","Patient","DONNY",7,0.469,"55.386","90.287"
"6238",56,"AJW3PL5UDH4BP","ItemDory","Patient","sp",8,0.459,"45.624","--undefined--"
"6239",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","sp",1,0.509,"42.110","82.974"
"6240",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","YES",2,0.399,"63.082","81.456"
"6241",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","BILLY",3,0.309,"64.666","79.602"
"6242",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","IS",4,0.2,"59.849","--undefined--"
"6243",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","KISSING",5,0.409,"63.265","77.131"
"6244",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","ANDY",6,0.419,"54.218","104.732"
"6245",57,"AJW3PL5UDH4BP","ItemBilly","YesControl","sp",7,0.479,"37.344","--undefined--"
"6246",60,"AJW3PL5UDH4BP","ItemSandy","Agent","sp",1,0.469,"37.115","77.813"
"6247",60,"AJW3PL5UDH4BP","ItemSandy","Agent","NO",2,0.229,"65.430","76.794"
"6248",60,"AJW3PL5UDH4BP","ItemSandy","Agent","SANDY",3,0.459,"67.646","84.169"
"6249",60,"AJW3PL5UDH4BP","ItemSandy","Agent","IS",4,0.13,"49.646","90.862"
"6250",60,"AJW3PL5UDH4BP","ItemSandy","Agent","PULLING",5,0.369,"63.683","83.149"
"6251",60,"AJW3PL5UDH4BP","ItemSandy","Agent","TORI",6,0.499,"59.436","91.468"
"6252",60,"AJW3PL5UDH4BP","ItemSandy","Agent","sp",7,0.569,"46.675","109.693"
"6253",63,"AJW3PL5UDH4BP","ItemDory","Patient","sp",1,0.479,"37.598","80.725"
"6254",63,"AJW3PL5UDH4BP","ItemDory","Patient","NO",2,0.299,"58.388","83.313"
"6255",63,"AJW3PL5UDH4BP","ItemDory","Patient","DORY",3,0.359,"63.537","77.555"
"6256",63,"AJW3PL5UDH4BP","ItemDory","Patient","IS",4,0.13,"49.085","--undefined--"
"6257",63,"AJW3PL5UDH4BP","ItemDory","Patient","POKING",5,0.479,"53.746","79.016"
"6258",63,"AJW3PL5UDH4BP","ItemDory","Patient","sp",6,0.309,"52.145","97.037"
"6259",63,"AJW3PL5UDH4BP","ItemDory","Patient","DONNY",7,0.509,"56.120","86.484"
"6260",63,"AJW3PL5UDH4BP","ItemDory","Patient","sp",8,0.16,"--undefined--","--undefined--"
"6261",66,"AJW3PL5UDH4BP","ItemSandy","Verb","sp",1,0.519,"37.586","82.424"
"6262",66,"AJW3PL5UDH4BP","ItemSandy","Verb","NO",2,0.319,"63.141","80.023"
"6263",66,"AJW3PL5UDH4BP","ItemSandy","Verb","SANDY",3,0.459,"64.152","78.898"
"6264",66,"AJW3PL5UDH4BP","ItemSandy","Verb","IS",4,0.11,"42.616","--undefined--"
"6265",66,"AJW3PL5UDH4BP","ItemSandy","Verb","sp",5,0.06,"58.099","107.137"
"6266",66,"AJW3PL5UDH4BP","ItemSandy","Verb","PULLING",6,0.449,"63.445","90.519"
"6267",66,"AJW3PL5UDH4BP","ItemSandy","Verb","TORI",7,0.489,"51.337","84.758"
"6268",66,"AJW3PL5UDH4BP","ItemSandy","Verb","sp",8,0.599,"41.481","--undefined--"
"6269",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","sp",1,0.499,"35.446","99.041"
"6270",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","YES",2,0.419,"62.402","83.931"
"6271",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","BONNIE",3,0.319,"65.759","77.795"
"6272",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","IS",4,0.1,"55.341","--undefined--"
"6273",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","sp",5,0.03,"64.595","84.893"
"6274",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","KICKING",6,0.439,"60.356","78.501"
"6275",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","LAURIE",7,0.459,"52.964","89.459"
"6276",69,"AJW3PL5UDH4BP","ItemBonnie","YesControl","sp",8,0.18,"--undefined--","--undefined--"
"6277",6,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",1,0.579,"37.452","105.552"
"6278",6,"AJW3PL5UDH4BP","ItemBilly","Agent","NO",2,0.439,"64.554","96.465"
"6279",6,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",3,0.16,"54.357","117.063"
"6280",6,"AJW3PL5UDH4BP","ItemBilly","Agent","BILLY",4,0.379,"69.862","95.019"
"6281",6,"AJW3PL5UDH4BP","ItemBilly","Agent","IS",5,0.14,"63.258","96.744"
"6282",6,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",6,0.04,"67.614","92.323"
"6283",6,"AJW3PL5UDH4BP","ItemBilly","Agent","KISSING",7,0.459,"65.730","83.734"
"6284",6,"AJW3PL5UDH4BP","ItemBilly","Agent","ANDY",8,0.409,"51.772","87.249"
"6285",6,"AJW3PL5UDH4BP","ItemBilly","Agent","sp",9,0.579,"41.792","--undefined--"
"6286",70,"AJW3PL5UDH4BP","ItemSandy","Patient","sp",1,0.489,"39.334","100.489"
"6287",70,"AJW3PL5UDH4BP","ItemSandy","Patient","NO",2,0.299,"66.061","84.104"
"6288",70,"AJW3PL5UDH4BP","ItemSandy","Patient","SANDY",3,0.439,"66.075","84.382"
"6289",70,"AJW3PL5UDH4BP","ItemSandy","Patient","IS",4,0.16,"53.274","89.972"
"6290",70,"AJW3PL5UDH4BP","ItemSandy","Patient","PULLING",5,0.389,"60.663","78.801"
"6291",70,"AJW3PL5UDH4BP","ItemSandy","Patient","TORI",6,0.549,"55.796","83.318"
"6292",70,"AJW3PL5UDH4BP","ItemSandy","Patient","sp",7,0.399,"51.363","--undefined--"
"6293",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","sp",1,0.379,"36.049","--undefined--"
"6294",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","YES",2,0.449,"61.453","86.099"
"6295",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","BILLY",3,0.349,"65.749","78.810"
"6296",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","IS",4,0.09,"55.632","--undefined--"
"6297",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","sp",5,0.02,"59.359","--undefined--"
"6298",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","KISSING",6,0.489,"62.764","79.500"
"6299",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","ANDY",7,0.369,"52.255","98.809"
"6300",71,"AJW3PL5UDH4BP","ItemBilly","YesControl","sp",8,0.529,"39.472","--undefined--"
"6301",72,"AJW3PL5UDH4BP","ItemSandy","Agent","sp",1,0.529,"38.623","91.583"
"6302",72,"AJW3PL5UDH4BP","ItemSandy","Agent","NO",2,0.269,"67.839","83.923"
"6303",72,"AJW3PL5UDH4BP","ItemSandy","Agent","SANDY",3,0.479,"66.874","89.598"
"6304",72,"AJW3PL5UDH4BP","ItemSandy","Agent","IS",4,0.14,"49.564","88.752"
"6305",72,"AJW3PL5UDH4BP","ItemSandy","Agent","PULLING",5,0.359,"61.326","81.434"
"6306",72,"AJW3PL5UDH4BP","ItemSandy","Agent","TORI",6,0.469,"53.102","86.223"
"6307",72,"AJW3PL5UDH4BP","ItemSandy","Agent","sp",7,0.619,"40.711","--undefined--"
"6308",74,"AJW3PL5UDH4BP","ItemDory","Agent","sp",1,0.529,"40.691","81.390"
"6309",74,"AJW3PL5UDH4BP","ItemDory","Agent","NO",2,0.289,"64.793","83.094"
"6310",74,"AJW3PL5UDH4BP","ItemDory","Agent","DORY",3,0.429,"68.483","85.393"
"6311",74,"AJW3PL5UDH4BP","ItemDory","Agent","IS",4,0.17,"56.596","141.158"
"6312",74,"AJW3PL5UDH4BP","ItemDory","Agent","POKING",5,0.399,"61.495","87.662"
"6313",74,"AJW3PL5UDH4BP","ItemDory","Agent","DONNY",6,0.459,"50.232","81.765"
"6314",74,"AJW3PL5UDH4BP","ItemDory","Agent","sp",7,0.489,"34.646","--undefined--"
"6315",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","sp",1,0.509,"38.108","91.630"
"6316",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","NO",2,0.239,"64.010","79.620"
"6317",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","BONNIE",3,0.319,"67.532","80.724"
"6318",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","IS",4,0.16,"58.855","88.418"
"6319",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","KICKING",5,0.359,"58.972","83.635"
"6320",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","LAURIE",6,0.559,"56.671","86.316"
"6321",77,"AJW3PL5UDH4BP","ItemBonnie","Patient","sp",7,0.439,"50.757","75.810"
"6322",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","sp",1,0.489,"42.840","89.703"
"6323",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","YES",2,0.419,"67.526","79.631"
"6324",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","SANDY",3,0.359,"63.934","85.241"
"6325",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","IS",4,0.17,"52.706","88.768"
"6326",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","PULLING",5,0.369,"63.618","87.307"
"6327",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","TORI",6,0.439,"54.755","89.950"
"6328",78,"AJW3PL5UDH4BP","ItemSandy","YesControl","sp",7,0.479,"38.786","--undefined--"
"6329",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","sp",1,0.489,"39.577","86.808"
"6330",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","YES",2,0.419,"62.756","81.814"
"6331",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","BONNIE",3,0.329,"66.514","78.214"
"6332",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","IS",4,0.13,"59.788","87.737"
"6333",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","KICKING",5,0.409,"59.666","78.582"
"6334",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","LAURIE",6,0.429,"55.788","82.565"
"6335",82,"AJW3PL5UDH4BP","ItemBonnie","YesControl","sp",7,0.419,"48.973","--undefined--"
"6336",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","sp",1,0.629,"35.331","83.001"
"6337",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","NO",2,0.249,"63.486","76.638"
"6338",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","BONNIE",3,0.359,"66.655","76.974"
"6339",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","IS",4,0.07,"50.411","--undefined--"
"6340",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","sp",5,0.04,"66.739","83.353"
"6341",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","KICKING",6,0.399,"59.845","81.885"
"6342",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","LAURIE",7,0.589,"54.977","86.368"
"6343",84,"AJW3PL5UDH4BP","ItemBonnie","Patient","sp",8,0.619,"37.096","--undefined--"
"6344",8,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",1,0.688,"37.941","92.859"
"6345",8,"AJW3PL5UDH4BP","ItemBilly","Verb","NO",2,0.479,"66.713","83.317"
"6346",8,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",3,0.04,"71.284","86.804"
"6347",8,"AJW3PL5UDH4BP","ItemBilly","Verb","BILLY",4,0.299,"69.597","83.630"
"6348",8,"AJW3PL5UDH4BP","ItemBilly","Verb","IS",5,0.19,"62.347","83.817"
"6349",8,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",6,0.03,"65.788","95.314"
"6350",8,"AJW3PL5UDH4BP","ItemBilly","Verb","KISSING",7,0.489,"67.022","80.266"
"6351",8,"AJW3PL5UDH4BP","ItemBilly","Verb","ANDY",8,0.469,"55.681","88.538"
"6352",8,"AJW3PL5UDH4BP","ItemBilly","Verb","sp",9,0.639,"46.369","--undefined--"
"6353",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","sp",1,0.469,"31.460","124.055"
"6354",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","YES",2,0.429,"61.425","112.472"
"6355",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","sp",3,0.06,"74.584","128.559"
"6356",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","BONNIE",4,0.359,"75.173","111.066"
"6357",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","IS",5,0.14,"61.491","140.872"
"6358",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","KICKING",6,0.429,"70.805","106.606"
"6359",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","LAURIE",7,0.369,"51.787","105.543"
"6360",11,"AKRFNRKI1IMJ1","ItemBonnie","YesControl","sp",8,0.838,"29.425","--undefined--"
"6361",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","sp",1,0.649,"31.529","141.260"
"6362",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","YES",2,0.419,"74.099","123.141"
"6363",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","DORY",3,0.299,"76.753","119.977"
"6364",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","IS",4,0.14,"63.773","118.256"
"6365",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","POKING",5,0.399,"68.069","109.518"
"6366",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","DONNY",6,0.339,"48.006","100.679"
"6367",12,"AKRFNRKI1IMJ1","ItemDory","YesControl","sp",7,0.339,"29.488","--undefined--"
"6368",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","sp",1,0.748,"31.956","123.817"
"6369",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","NO",2,0.449,"66.328","107.634"
"6370",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","sp",3,0.249,"52.066","110.656"
"6371",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","BONNIE",4,0.369,"69.771","113.261"
"6372",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","IS",5,0.19,"61.938","143.355"
"6373",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","KICKING",6,0.579,"65.193","104.670"
"6374",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","LAURIE",7,0.289,"34.826","--undefined--"
"6375",13,"AKRFNRKI1IMJ1","ItemBonnie","Verb","sp",8,0.958,"26.205","--undefined--"
"6376",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","sp",1,0.479,"31.839","148.837"
"6377",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","YES",2,0.379,"63.700","108.688"
"6378",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","sp",3,0.03,"82.440","122.414"
"6379",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","BILLY",4,0.289,"76.162","110.089"
"6380",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","IS",5,0.19,"58.994","120.687"
"6381",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","KISSING",6,0.399,"67.040","101.597"
"6382",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","ANDY",7,0.409,"45.157","90.996"
"6383",14,"AKRFNRKI1IMJ1","ItemBilly","YesControl","sp",8,1.337,"25.417","--undefined--"
"6384",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","sp",1,0.449,"31.294","162.511"
"6385",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","YES",2,0.329,"71.627","130.885"
"6386",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","SANDY",3,0.499,"69.946","105.270"
"6387",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","IS",4,0.11,"56.329","122.386"
"6388",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","PULLING",5,0.429,"68.115","106.103"
"6389",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","TORI",6,0.399,"48.316","89.667"
"6390",15,"AKRFNRKI1IMJ1","ItemSandy","YesControl","sp",7,0.688,"27.605","--undefined--"
"6391",17,"AKRFNRKI1IMJ1","ItemDory","Agent","sp",1,0.639,"34.161","136.645"
"6392",17,"AKRFNRKI1IMJ1","ItemDory","Agent","NO",2,0.419,"77.743","109.777"
"6393",17,"AKRFNRKI1IMJ1","ItemDory","Agent","DORY",3,0.539,"73.677","114.369"
"6394",17,"AKRFNRKI1IMJ1","ItemDory","Agent","IS",4,0.14,"63.572","114.332"
"6395",17,"AKRFNRKI1IMJ1","ItemDory","Agent","POKING",5,0.429,"67.539","104.101"
"6396",17,"AKRFNRKI1IMJ1","ItemDory","Agent","DONNY",6,0.529,"57.289","184.675"
"6397",17,"AKRFNRKI1IMJ1","ItemDory","Agent","sp",7,0.489,"57.844","328.857"
"6398",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","sp",1,0.609,"35.050","125.120"
"6399",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","NO",2,0.459,"70.882","109.403"
"6400",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","sp",3,0.339,"48.733","115.477"
"6401",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","BONNIE",4,0.369,"71.562","111.355"
"6402",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","IS",5,0.17,"60.847","123.437"
"6403",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","KICKING",6,0.489,"68.865","103.716"
"6404",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","LAURIE",7,0.319,"39.664","93.076"
"6405",20,"AKRFNRKI1IMJ1","ItemBonnie","Agent","sp",8,0.389,"29.984","--undefined--"
"6406",24,"AKRFNRKI1IMJ1","ItemDory","Verb","sp",1,0.649,"33.482","125.424"
"6407",24,"AKRFNRKI1IMJ1","ItemDory","Verb","NO",2,0.309,"71.952","102.034"
"6408",24,"AKRFNRKI1IMJ1","ItemDory","Verb","DORY",3,0.469,"73.340","113.429"
"6409",24,"AKRFNRKI1IMJ1","ItemDory","Verb","IS",4,0.13,"65.212","129.887"
"6410",24,"AKRFNRKI1IMJ1","ItemDory","Verb","POKING",5,0.419,"69.172","101.239"
"6411",24,"AKRFNRKI1IMJ1","ItemDory","Verb","DONNY",6,0.369,"49.814","90.388"
"6412",24,"AKRFNRKI1IMJ1","ItemDory","Verb","sp",7,0.659,"28.279","--undefined--"
"6413",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","sp",1,0.439,"32.646","147.892"
"6414",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","NO",2,0.349,"74.321","115.759"
"6415",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","BONNIE",3,0.389,"74.727","119.278"
"6416",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","IS",4,0.16,"52.818","175.547"
"6417",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","KICKING",5,0.479,"67.098","117.901"
"6418",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","LAURIE",6,0.389,"46.516","89.546"
"6419",28,"AKRFNRKI1IMJ1","ItemBonnie","Verb","sp",7,0.469,"27.221","--undefined--"
"6420",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","sp",1,0.619,"33.274","178.329"
"6421",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","YES",2,0.559,"60.988","129.378"
"6422",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","sp",3,0.07,"83.395","154.772"
"6423",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","DORY",4,0.339,"70.426","123.256"
"6424",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","IS",5,0.11,"68.812","142.264"
"6425",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","POKING",6,0.389,"62.149","94.251"
"6426",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","DONNY",7,0.329,"47.273","98.524"
"6427",30,"AKRFNRKI1IMJ1","ItemDory","YesControl","sp",8,0.768,"25.846","--undefined--"
"6428",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","sp",1,0.609,"34.216","138.237"
"6429",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","NO",2,0.449,"72.787","113.790"
"6430",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","sp",3,0.309,"46.001","--undefined--"
"6431",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","SANDY",4,0.479,"71.279","122.154"
"6432",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","IS",5,0.13,"63.540","138.612"
"6433",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","PULLING",6,0.409,"66.841","114.205"
"6434",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","TORI",7,0.489,"49.185","92.254"
"6435",33,"AKRFNRKI1IMJ1","ItemSandy","Verb","sp",8,0.269,"--undefined--","--undefined--"
"6436",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","sp",1,0.688,"33.392","141.718"
"6437",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","NO",2,0.379,"73.547","115.919"
"6438",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","BILLY",3,0.359,"75.003","121.354"
"6439",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","IS",4,0.12,"58.300","132.155"
"6440",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","KISSING",5,0.469,"68.606","118.372"
"6441",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","ANDY",6,0.389,"46.412","114.229"
"6442",34,"AKRFNRKI1IMJ1","ItemBilly","Patient","sp",7,0.738,"27.245","--undefined--"
"6443",37,"AKRFNRKI1IMJ1","ItemDory","Verb","sp",1,0.409,"33.501","150.212"
"6444",37,"AKRFNRKI1IMJ1","ItemDory","Verb","NO",2,0.289,"76.688","117.624"
"6445",37,"AKRFNRKI1IMJ1","ItemDory","Verb","DORY",3,0.569,"73.065","121.844"
"6446",37,"AKRFNRKI1IMJ1","ItemDory","Verb","IS",4,0.21,"57.023","131.406"
"6447",37,"AKRFNRKI1IMJ1","ItemDory","Verb","sp",5,0.04,"79.368","125.136"
"6448",37,"AKRFNRKI1IMJ1","ItemDory","Verb","POKING",6,0.419,"65.984","111.388"
